Time,RX,TX
2018-04-15T01:46:26.590Z,0.04070091247558594,2.1515026092529297
2018-04-15T01:46:27.586Z,0.0490264892578125,2.368051528930664
2018-04-15T01:46:28.594Z,0.04944419860839844,2.3723831176757812
2018-04-15T01:46:29.603Z,0.049404144287109375,2.389537811279297
2018-04-15T01:46:30.611Z,0.05173683166503906,2.3825759887695312
2018-04-15T01:46:31.618Z,0.04934120178222656,2.3854637145996094
2018-04-15T01:46:32.621Z,0.05216789245605469,2.3711109161376953
2018-04-15T01:46:33.633Z,0.04934120178222656,2.396757125854492
2018-04-15T01:46:34.649Z,0.05113410949707031,2.4028759002685547
2018-04-15T01:46:35.655Z,0.05002593994140625,2.3767147064208984
2018-04-15T01:46:36.665Z,0.04959297180175781,2.3883514404296875
2018-04-15T01:46:37.665Z,0.05030059814453125,2.3723831176757812
2018-04-15T01:46:38.666Z,0.05086326599121094,2.369495391845703
2018-04-15T01:46:39.680Z,0.049655914306640625,2.396757125854492
2018-04-15T01:46:40.690Z,0.05125999450683594,2.3897953033447266
2018-04-15T01:46:41.696Z,0.040729522705078125,1.9160289764404297
2018-04-15T01:46:42.703Z,0.002197265625,0.07109451293945312
2018-04-15T01:46:43.712Z,0.000057220458984375,0.000232696533203125
