Time,RX,TX
2018-04-15T01:46:27.790Z,0.5732707977294922,0.011688232421875
2018-04-15T01:46:28.788Z,0.6642341613769531,0.014331817626953125
2018-04-15T01:46:29.798Z,0.6629562377929688,0.014394760131835938
2018-04-15T01:46:30.804Z,0.6642341613769531,0.014394760131835938
2018-04-15T01:46:31.814Z,0.6902236938476562,0.014835357666015625
2018-04-15T01:46:32.821Z,0.6671218872070312,0.01445770263671875
2018-04-15T01:46:33.834Z,0.6830043792724609,0.014394760131835938
2018-04-15T01:46:34.843Z,0.6772289276123047,0.014520645141601562
2018-04-15T01:46:35.851Z,0.6729831695556641,0.01464080810546875
2018-04-15T01:46:36.858Z,0.6728973388671875,0.01445770263671875
2018-04-15T01:46:37.873Z,0.6642341613769531,0.014394760131835938
2018-04-15T01:46:38.877Z,0.6757850646972656,0.014646530151367188
2018-04-15T01:46:39.881Z,0.6844482421875,0.01470947265625
2018-04-15T01:46:40.885Z,0.6642341613769531,0.014394760131835938
2018-04-15T01:46:41.897Z,0.6844482421875,0.014772415161132812
2018-04-15T01:46:42.912Z,0.4565887451171875,0.010051727294921875
2018-04-15T01:46:43.918Z,0.000057220458984375,0.000232696533203125
2018-04-15T01:46:44.932Z,0.000057220458984375,0.000232696533203125
