Time,RX,TX
2018-04-15T01:46:27.024Z,0.9140224456787109,0.018297195434570312
2018-04-15T01:46:28.022Z,0.989166259765625,0.021152496337890625
2018-04-15T01:46:29.030Z,1.0023269653320312,0.021089553833007812
2018-04-15T01:46:30.035Z,0.9992733001708984,0.021215438842773438
2018-04-15T01:46:31.048Z,0.9776153564453125,0.023107528686523438
2018-04-15T01:46:32.052Z,1.0050487518310547,0.021215438842773438
2018-04-15T01:46:33.060Z,0.9703960418701172,0.023853302001953125
2018-04-15T01:46:34.066Z,1.0020980834960938,0.021129608154296875
2018-04-15T01:46:35.076Z,0.9862785339355469,0.022190093994140625
2018-04-15T01:46:36.088Z,0.9978294372558594,0.021963119506835938
2018-04-15T01:46:37.103Z,1.0064926147460938,0.021404266357421875
2018-04-15T01:46:38.104Z,0.989166259765625,0.02230072021484375
2018-04-15T01:46:39.108Z,0.9545135498046875,0.022045135498046875
2018-04-15T01:46:40.112Z,0.9978294372558594,0.021215438842773438
2018-04-15T01:46:41.130Z,0.9805030822753906,0.022504806518554688
2018-04-15T01:46:42.166Z,0.9360141754150391,0.021038055419921875
2018-04-15T01:46:43.150Z,0.04939842224121094,0.0022535324096679688
2018-04-15T01:46:44.167Z,0.000057220458984375,0.000232696533203125
