Time,RX,TX
2018-04-15T02:24:11.368Z,0.7797431945800781,0.016849517822265625
2018-04-15T02:24:12.370Z,0.7797431945800781,0.016786575317382812
2018-04-15T02:24:13.382Z,0.7754116058349609,0.016849517822265625
2018-04-15T02:24:14.395Z,0.7840747833251953,0.016849517822265625
2018-04-15T02:24:15.400Z,0.77685546875,0.0167236328125
2018-04-15T02:24:16.408Z,0.7826309204101562,0.016912460327148438
2018-04-15T02:24:17.422Z,0.7826309204101562,0.016849517822265625
2018-04-15T02:24:18.420Z,0.7710800170898438,0.0167236328125
2018-04-15T02:24:19.426Z,0.7782993316650391,0.0167236328125
2018-04-15T02:24:20.429Z,0.7754116058349609,0.016786575317382812
2018-04-15T02:24:21.432Z,0.77685546875,0.0167236328125
2018-04-15T02:24:22.434Z,0.7710800170898438,0.016660690307617188
2018-04-15T02:24:23.438Z,0.7769412994384766,0.016843795776367188
2018-04-15T02:24:24.440Z,0.7754116058349609,0.016786575317382812
2018-04-15T02:24:25.444Z,0.7710800170898438,0.016660690307617188
2018-04-15T02:24:26.447Z,0.77685546875,0.016786575317382812
2018-04-15T02:24:27.450Z,0.7739677429199219,0.0167236328125
2018-04-15T02:24:28.453Z,0.7711677551269531,0.016660690307617188
