Time,RX,TX
2018-04-15T01:55:05.269Z,0.7681922912597656,0.015716552734375
2018-04-15T01:55:06.271Z,0.8750381469726562,0.018863677978515625
2018-04-15T01:55:07.274Z,0.8721504211425781,0.018863677978515625
2018-04-15T01:55:08.278Z,0.8793697357177734,0.018926620483398438
2018-04-15T01:55:09.280Z,0.8634872436523438,0.018674850463867188
2018-04-15T01:55:10.287Z,0.8735942840576172,0.018800735473632812
2018-04-15T01:55:11.288Z,0.8721504211425781,0.018800735473632812
2018-04-15T01:55:12.298Z,0.8764820098876953,0.01898956298828125
2018-04-15T01:55:13.302Z,0.8750381469726562,0.018926620483398438
2018-04-15T01:55:14.312Z,0.8764820098876953,0.018548965454101562
2018-04-15T01:55:15.315Z,0.8721504211425781,0.01873779296875
2018-04-15T01:55:16.320Z,0.8750381469726562,0.018863677978515625
2018-04-15T01:55:17.319Z,0.8692626953125,0.018800735473632812
2018-04-15T01:55:18.328Z,0.8779258728027344,0.018863677978515625
2018-04-15T01:55:19.334Z,0.8779258728027344,0.018926620483398438
2018-04-15T01:55:20.340Z,0.8779258728027344,0.018926620483398438
2018-04-15T01:55:21.351Z,0.8764820098876953,0.018800735473632812
2018-04-15T01:55:22.392Z,0.8896121978759766,0.01898956298828125
