Time,RX,TX
2018-04-15T01:55:06.037Z,0.49385833740234375,0.010366439819335938
2018-04-15T01:55:07.040Z,0.5833778381347656,0.0126953125
2018-04-15T01:55:08.046Z,0.5862655639648438,0.0126953125
2018-04-15T01:55:09.048Z,0.5747146606445312,0.012506484985351562
2018-04-15T01:55:10.053Z,0.5833778381347656,0.012632369995117188
2018-04-15T01:55:11.074Z,0.5891532897949219,0.012632369995117188
2018-04-15T01:55:12.062Z,0.5747146606445312,0.01244354248046875
2018-04-15T01:55:13.069Z,0.5833778381347656,0.0126953125
2018-04-15T01:55:14.079Z,0.5804901123046875,0.012569427490234375
2018-04-15T01:55:15.089Z,0.5891532897949219,0.012821197509765625
2018-04-15T01:55:16.091Z,0.5804901123046875,0.012506484985351562
2018-04-15T01:55:17.102Z,0.5862655639648438,0.0126953125
2018-04-15T01:55:18.102Z,0.5833778381347656,0.012506484985351562
2018-04-15T01:55:19.113Z,0.5833778381347656,0.012758255004882812
2018-04-15T01:55:20.117Z,0.5804901123046875,0.012506484985351562
2018-04-15T01:55:21.121Z,0.5891532897949219,0.012758255004882812
2018-04-15T01:55:22.129Z,0.5862655639648438,0.012632369995117188
2018-04-15T01:55:23.139Z,0.5891532897949219,0.012758255004882812
