Time,RX,TX
2018-04-15T01:55:04.843Z,0.04145622253417969,2.1683998107910156
2018-04-15T01:55:05.845Z,0.04984474182128906,2.365507125854492
2018-04-15T01:55:06.847Z,0.04959297180175781,2.3738269805908203
2018-04-15T01:55:07.850Z,0.049530029296875,2.3711109161376953
2018-04-15T01:55:08.851Z,0.04946708679199219,2.370939254760742
2018-04-15T01:55:09.861Z,0.049907684326171875,2.382661819458008
2018-04-15T01:55:10.861Z,0.049404144287109375,2.370939254760742
2018-04-15T01:55:11.881Z,0.05047416687011719,2.405763626098633
2018-04-15T01:55:12.891Z,0.04984474182128906,2.385377883911133
2018-04-15T01:55:13.905Z,0.04978179931640625,2.3942127227783203
2018-04-15T01:55:14.908Z,0.049655914306640625,2.3824901580810547
2018-04-15T01:55:15.911Z,0.049530029296875,2.3711109161376953
2018-04-15T01:55:16.910Z,0.04946708679199219,2.368051528930664
2018-04-15T01:55:17.921Z,0.04997062683105469,2.379945755004883
2018-04-15T01:55:18.929Z,0.04984474182128906,2.391153335571289
2018-04-15T01:55:19.931Z,0.04978179931640625,2.3683948516845703
2018-04-15T01:55:20.945Z,0.049907684326171875,2.3968429565429688
2018-04-15T01:55:21.951Z,0.04934120178222656,2.380044937133789
