Time,RX,TX
2018-04-15T01:51:27.655Z,0.6526832580566406,0.013324737548828125
2018-04-15T01:51:28.662Z,0.7797431945800781,0.016849517822265625
2018-04-15T01:51:29.670Z,0.7811870574951172,0.016786575317382812
2018-04-15T01:51:30.675Z,0.78424072265625,0.016912460327148438
2018-04-15T01:51:31.680Z,0.7739677429199219,0.016849517822265625
2018-04-15T01:51:32.688Z,0.7710800170898438,0.016660690307617188
2018-04-15T01:51:33.687Z,0.77685546875,0.0167236328125
2018-04-15T01:51:34.701Z,0.7826309204101562,0.016786575317382812
2018-04-15T01:51:35.705Z,0.7739677429199219,0.0167236328125
2018-04-15T01:51:36.710Z,0.7884922027587891,0.01690673828125
2018-04-15T01:51:37.719Z,0.7739677429199219,0.016786575317382812
2018-04-15T01:51:38.726Z,0.7797431945800781,0.016786575317382812
2018-04-15T01:51:39.733Z,0.7855186462402344,0.016786575317382812
2018-04-15T01:51:40.746Z,0.7769184112548828,0.016872406005859375
2018-04-15T01:51:41.752Z,0.7855186462402344,0.016786575317382812
2018-04-15T01:51:42.763Z,0.7739677429199219,0.016786575317382812
2018-04-15T01:51:43.773Z,0.7884063720703125,0.016786575317382812
2018-04-15T01:51:44.779Z,0.7739677429199219,0.016849517822265625
