Time,RX,TX
2018-04-15T01:51:26.895Z,0.6772289276123047,0.013828277587890625
2018-04-15T01:51:27.901Z,0.7782993316650391,0.016786575317382812
2018-04-15T01:51:28.910Z,0.7725238800048828,0.016786575317382812
2018-04-15T01:51:29.920Z,0.78424072265625,0.01697540283203125
2018-04-15T01:51:30.926Z,0.7782993316650391,0.016849517822265625
2018-04-15T01:51:31.936Z,0.7855186462402344,0.016849517822265625
2018-04-15T01:51:32.937Z,0.7710800170898438,0.0167236328125
2018-04-15T01:51:33.946Z,0.7782993316650391,0.016786575317382812
2018-04-15T01:51:34.953Z,0.7840747833251953,0.016849517822265625
2018-04-15T01:51:35.959Z,0.7754116058349609,0.016786575317382812
2018-04-15T01:51:36.973Z,0.7754116058349609,0.016786575317382812
2018-04-15T01:51:37.977Z,0.7811870574951172,0.016849517822265625
2018-04-15T01:51:38.984Z,0.7782993316650391,0.016786575317382812
2018-04-15T01:51:39.992Z,0.7782993316650391,0.016786575317382812
2018-04-15T01:51:41.004Z,0.7898502349853516,0.016912460327148438
2018-04-15T01:51:42.017Z,0.7710800170898438,0.016786575317382812
2018-04-15T01:51:43.027Z,0.7884063720703125,0.016849517822265625
2018-04-15T01:51:44.035Z,0.7725238800048828,0.016786575317382812
